"";"child_id";"db_dob";"mobile_dob";"pabiq_dob_1";"pabiq_dob_2";"pabiq_dob_3";"pabiq_dob_4";"pabiq_dob_5";"pabiq_dob_6";"pabiq_dob_7";"pabiq_dob_8";"pabiq_dob_9";"pabiq_dob_10";"cdi_dob_1";"cdi_dob_2";"dob";"created_at";"updated_at";"age_at_study_entry"
"4604";"5778";2020-10-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-08;2023-01-29 19:39:27;2023-01-29 19:39:27;27
"4605";"5779";2019-12-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-12-19;2023-01-29 20:44:40;2023-01-29 20:44:40;37
"4606";"5780";2022-04-15;2022-04-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-04-15;2023-01-30 19:36:04;2023-01-30 19:36:21;9
"4607";"5781";2021-02-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-23;2023-02-01 20:59:21;2023-02-01 20:59:21;23
"4608";"5782";2021-03-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-18;2023-02-03 01:14:15;2023-02-03 01:14:15;22
"4609";"5783";2017-05-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2017-05-22;2023-02-05 06:22:00;2023-02-05 06:22:00;68
"4610";"5784";2011-04-13;2011-04-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2011-04-13;2023-02-06 15:34:03;2023-02-06 15:34:03;141
"4611";"5785";2019-06-19;2019-06-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-06-19;2023-02-06 15:35:32;2023-02-06 15:35:32;43
"4612";"5786";2022-02-07;2022-02-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-02-07;2023-02-08 16:47:28;2023-02-08 16:47:34;12
"4613";"5787";2022-01-06;2022-01-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-01-06;2023-02-08 18:54:25;2023-09-09 07:28:46;13
"4614";"5788";2022-01-06;2022-01-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-01-06;2023-02-08 18:55:00;2023-02-08 18:55:56;13
"4615";"5789";2021-06-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-06-22;2023-02-09 01:59:37;2023-02-09 01:59:49;19
"4616";"5790";2022-02-10;2022-02-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-02-10;NA;NA;NA
"4617";"5792";2020-09-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-16;2023-02-12 22:23:15;2023-02-12 22:23:15;28
"4618";"5793";2021-06-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-06-09;2023-02-13 20:10:08;2023-02-13 20:10:08;20
"4619";"5794";2020-05-16;2020-05-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-16;2023-02-15 07:34:19;2023-02-15 07:34:19;32
"4620";"5795";2020-12-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-30;2023-02-15 07:36:26;2023-02-15 07:36:26;25
"4621";"5796";2020-07-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-28;2023-02-15 07:36:55;2023-02-15 07:36:55;30
"4622";"5797";2020-04-07;2020-04-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-07;2023-02-15 07:43:44;2023-02-15 07:43:52;34
"4623";"5798";2021-10-22;2021-10-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-10-22;2023-02-15 07:46:23;2023-02-15 07:46:28;15
"4624";"5799";2021-07-16;2021-07-16;2021-07-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-07-16;NA;2021-07-16;2023-02-15 07:49:36;2023-05-20 18:36:13;18
"4625";"5800";2021-05-10;2021-05-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-10;2023-02-15 08:06:46;2023-02-15 08:06:46;21
"4626";"5801";2021-05-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-15;2023-02-15 08:09:04;2023-02-15 08:12:06;21
"4627";"5802";2020-06-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-28;2023-02-15 08:30:29;2023-02-15 08:30:34;31
"4628";"5803";2021-11-14;2021-11-14;2021-11-14;2021-11-14;NA;NA;NA;NA;NA;NA;NA;NA;2021-11-14;NA;2021-11-14;2023-02-15 08:31:08;2023-02-15 08:45:42;15
"4629";"5804";2020-11-03;2020-11-03;2020-11-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-03;NA;2020-11-03;2023-02-15 08:55:50;2023-02-15 08:56:02;27
"4630";"5805";2021-10-30;2021-10-30;2021-10-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-10-30;NA;2021-10-30;2023-02-15 09:09:00;2023-02-15 09:09:00;15
"4631";"5806";2021-10-15;2021-10-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-10-15;2023-02-15 09:54:32;2023-02-15 09:54:32;16
"4632";"5807";2020-07-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-07;2023-02-15 10:26:02;2023-02-15 10:26:13;31
"4633";"5808";2021-04-27;2021-04-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-04-27;2023-02-15 10:35:27;2023-02-15 10:35:27;21
"4634";"5809";2021-05-29;2021-05-29;2021-05-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-29;NA;2021-05-29;2023-02-15 11:42:30;2023-04-07 09:54:45;20
"4635";"5810";2021-01-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-20;2023-02-15 15:08:46;2023-02-15 15:08:46;24
"4636";"5811";2021-11-28;2021-11-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-11-28;2023-02-15 16:22:49;2023-03-29 06:25:38;14
"4637";"5812";2021-03-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-13;2023-02-15 18:02:06;2023-02-15 18:02:06;23
"4638";"5813";2020-09-17;2020-09-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-17;2023-02-15 18:02:24;2023-02-15 18:02:24;28
"4639";"5814";2021-11-02;2021-11-02;2021-11-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-11-02;NA;2021-11-02;2023-02-15 20:29:06;2023-02-27 16:37:17;15
"4640";"5815";2020-10-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-08;2023-02-15 21:29:16;2023-02-15 21:29:16;28
"4641";"5816";2020-08-17;2020-08-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-17;2023-02-15 22:09:18;2023-02-15 23:09:04;29
"4642";"5817";2022-05-01;2022-05-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-05-01;2023-02-15 22:10:42;2023-02-16 07:49:56;9
"4643";"5818";2022-05-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-05-28;2023-02-16 18:04:21;2023-08-23 06:29:50;8
"4644";"5819";2020-05-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-26;2023-02-16 20:42:23;2023-02-16 20:42:23;32
"4645";"582";2022-06-23;2022-06-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-06-23;NA;NA;NA
"4646";"5820";2022-08-17;2022-08-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-08-17;2023-02-18 08:45:31;2023-02-18 14:07:24;6
"4647";"5821";2021-03-08;2021-03-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-08;2023-02-18 12:10:15;2023-02-18 12:12:46;23
"4648";"5822";2022-08-25;2022-08-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-08-25;2023-02-18 15:40:28;2023-02-18 15:40:28;5
"4649";"5823";2021-06-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-06-04;2023-02-20 18:18:37;2023-02-20 18:18:45;20
"4650";"5824";2021-11-22;2021-11-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-11-22;2023-02-20 19:14:44;2023-02-20 19:14:44;14
"4651";"5825";2021-07-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-07-24;2023-02-21 16:32:43;2023-02-21 16:32:48;18
"4652";"5826";2021-02-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-07;2023-02-21 18:00:53;2023-02-21 18:00:53;24
"4653";"5827";2022-08-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-08-12;2023-02-21 18:01:24;2023-02-21 18:01:24;6
"4654";"5828";2021-11-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-11-11;2023-02-21 19:44:05;2023-02-21 19:50:05;15
"4655";"5829";2021-09-21;2021-09-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-09-21;2023-02-21 20:03:34;2023-04-11 20:14:24;17
"4656";"5830";2022-03-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-03-07;2023-02-21 20:25:31;2023-02-21 20:25:31;11
"4657";"5831";2022-01-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-01-18;2023-02-21 21:35:25;2023-02-21 21:35:55;13
"4658";"5832";2021-11-22;2021-11-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-11-22;2023-02-21 21:40:13;2023-02-22 07:21:37;14
"4659";"5833";2022-08-19;2022-08-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-08-19;2023-02-22 08:35:39;2023-02-22 08:36:06;6
"4660";"5834";2022-03-04;2022-03-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-03-04;2023-02-22 13:56:16;2023-02-22 14:11:56;11
"4661";"5836";2022-07-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-07-14;2023-02-23 10:53:18;2023-02-28 08:47:05;7
"4662";"5837";2021-12-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-12-24;2023-02-23 13:07:20;2023-02-23 13:07:20;13
"4663";"5838";2022-01-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-01-25;2023-02-25 07:16:36;2023-02-25 08:22:26;13
"4664";"5839";2020-12-13;2020-12-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-13;2023-02-27 11:36:20;2023-03-24 10:15:32;26
"4665";"5840";2020-06-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-08;2023-02-27 20:39:43;2023-02-27 20:39:43;32
"4666";"5841";2022-01-13;2022-01-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-01-13;2023-02-28 14:02:53;2023-02-28 15:12:46;13
"4667";"5842";2022-06-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-06-10;2023-03-01 17:05:27;2023-03-01 17:05:27;8
"4668";"5843";2021-10-13;2021-10-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-10-13;2023-03-01 23:38:54;2023-03-01 23:39:42;16
"4669";"5844";2021-01-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-29;2023-03-04 04:49:53;2023-03-04 04:49:53;25
"4670";"5845";2023-01-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2023-01-29;2023-03-04 15:47:44;2023-03-04 15:47:44;1
"4671";"5846";2022-12-07;2022-12-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-12-07;2023-03-04 18:55:46;2023-10-16 18:37:00;2
"4672";"5847";2019-02-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-02-22;2023-03-05 10:22:45;2023-03-05 10:22:45;48
"4673";"5848";2021-10-23;2021-10-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-10-23;2023-03-05 12:11:40;2023-03-05 12:14:41;16
"4674";"5849";2022-01-28;2022-01-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-01-28;2023-03-05 14:39:17;2023-03-05 15:14:30;13
"4675";"5850";2022-01-28;2022-01-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-01-28;2023-03-05 15:14:30;2023-03-05 15:15:55;13
"4676";"5851";2022-01-12;2022-01-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-01-12;2023-03-05 18:20:34;2023-03-05 18:56:19;13
"4677";"5852";2021-10-06;NA;2021-10-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-10-06;NA;2021-10-06;2023-03-05 19:10:51;2023-03-05 19:10:51;16
"4678";"5853";2022-05-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-05-10;2023-03-07 11:08:21;2023-03-07 11:08:21;9
"4679";"5854";2022-06-28;2022-06-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-06-28;2023-03-07 12:23:22;2023-03-07 12:25:33;8
"4680";"5855";2022-06-28;2022-06-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-06-28;2023-03-07 12:25:33;2023-03-07 12:29:46;8
"4681";"5856";2021-08-11;2021-08-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-11;2023-03-08 13:48:45;2023-03-08 14:00:53;18
"4682";"5857";2021-09-16;2021-09-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-09-16;2023-03-08 17:21:19;2023-03-08 17:24:50;17
"4683";"5858";2021-05-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-19;2023-03-09 01:14:40;2023-03-09 01:14:40;21
"4684";"5859";2022-02-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-02-08;2023-03-09 08:26:10;2023-09-08 06:11:53;13
"4685";"5860";2021-05-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-31;2023-03-09 15:30:49;2023-03-09 15:30:49;21
"4686";"5861";2022-09-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-09-15;2023-03-09 16:06:01;2023-03-09 16:06:01;5
"4687";"5862";2022-04-18;2022-04-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-04-18;2023-03-09 16:10:16;2023-03-09 16:24:03;10
"4688";"5863";2021-12-04;2021-12-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-12-04;2023-03-10 11:22:11;2023-03-10 11:25:23;15
"4689";"5864";2020-08-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-23;2023-03-12 13:19:26;2023-03-12 13:19:26;30
"4690";"5865";2021-06-23;2021-06-23;2021-06-23;2021-06-23;NA;NA;NA;NA;NA;NA;NA;NA;2022-06-23;2021-06-23;2021-06-23;2023-03-14 18:32:19;2023-06-27 16:01:09;20
"4691";"5866";2021-08-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-29;2023-03-15 17:42:10;2023-04-19 16:28:46;18
"4692";"5867";2022-06-01;2022-06-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-06-01;2023-03-15 22:02:57;2023-03-15 22:03:15;9
"4693";"5868";2023-03-12;2023-03-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2023-03-12;2023-03-16 14:02:30;2023-03-16 14:04:28;0
"4694";"5869";2021-12-11;2021-12-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-12-11;2023-03-19 21:20:50;2023-03-20 19:52:31;15
"4695";"5870";2021-08-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-22;2023-03-22 08:45:57;2023-03-22 08:45:57;19
"4696";"5871";2021-12-12;2021-12-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-12-12;2023-03-22 09:12:34;2023-03-22 09:14:32;15
"4697";"5872";2023-01-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2023-01-04;2023-03-22 10:53:28;2023-03-22 10:53:28;2
"4698";"5873";2021-08-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-15;2023-03-22 13:59:29;2023-03-22 13:59:29;19
"4699";"5874";2022-03-28;2022-03-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-03-28;2023-03-22 14:20:07;2023-04-04 16:17:52;11
"4700";"5875";2022-11-28;2022-11-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-11-28;2023-03-22 15:56:58;2023-03-22 16:54:43;3
"4701";"5876";2022-10-02;2022-10-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-10-02;2023-03-22 16:31:36;2023-03-22 17:25:51;5
"4702";"5877";2022-08-19;2022-08-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-08-19;2023-03-22 16:38:54;2023-03-23 11:12:18;7
"4703";"5878";2021-08-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-06;2023-03-22 17:04:15;2023-03-22 17:04:15;19
"4704";"5879";2021-06-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-06-21;2023-03-22 19:47:07;2023-03-22 19:47:07;21
"4705";"5880";2021-12-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-12-21;2023-03-22 20:22:12;2023-03-22 20:22:12;15
"4706";"5881";2021-07-28;2021-07-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-07-28;2023-03-22 20:56:16;2023-03-22 20:59:49;19
"4707";"5882";2022-12-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-12-01;2023-03-22 21:24:09;2023-10-07 20:25:16;3
"4708";"5883";2020-11-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-20;2023-03-22 21:24:59;2023-03-22 21:24:59;28
"4709";"5884";2021-12-22;2021-12-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-12-22;2023-03-22 21:55:11;2023-03-22 21:56:13;15
"4710";"5885";2021-11-22;2021-11-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-11-22;2023-03-23 06:56:06;2023-03-30 16:01:01;16
"4711";"5886";2021-12-15;2021-12-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-12-15;2023-03-23 08:17:59;2023-03-23 09:36:25;15
"4712";"5887";2022-11-22;2022-11-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-11-22;2023-03-23 08:51:06;2023-03-23 08:51:59;4
"4713";"5888";2022-11-21;2022-11-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-11-21;2023-03-23 08:51:32;2023-03-23 09:28:11;4
"4714";"5889";2021-12-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-12-03;2023-03-23 11:46:17;2023-03-23 11:46:17;15
"4715";"5890";2022-11-26;2022-11-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-11-26;2023-03-23 12:09:25;2023-04-30 15:59:52;3
"4716";"5891";2022-09-03;2022-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-09-03;2023-03-23 17:39:06;2023-03-23 17:55:00;6
"4717";"5892";2022-10-06;2022-10-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-10-06;2023-03-23 18:59:56;2023-04-13 16:10:20;5
"4718";"5893";2023-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2023-01-03;2023-03-24 06:56:17;2023-03-24 06:56:17;2
"4719";"5894";2022-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-08-03;2023-03-24 07:13:24;2023-03-24 07:13:24;7
"4720";"5895";2022-03-15;2022-03-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-03-15;2023-03-24 08:16:36;2023-03-24 08:18:42;12
"4721";"5896";2021-08-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-22;2023-03-24 09:10:16;2023-03-24 09:10:16;19
"4722";"5897";2022-04-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-04-11;2023-03-24 11:23:14;2023-06-29 10:22:31;11
"4723";"5898";2022-03-16;2022-03-16;2020-08-29;2022-03-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-03-16;2023-03-24 11:31:35;2023-03-24 16:21:51;12
"4724";"5899";2022-07-25;2022-07-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-07-25;2023-03-24 16:23:29;2023-10-12 17:31:37;7
"4725";"5900";2021-07-04;2021-07-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-07-04;2023-03-24 17:07:08;2023-03-24 18:43:58;20
"4726";"5901";2022-12-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-12-21;2023-03-24 17:29:56;2023-03-24 17:29:56;3
"4727";"5902";2020-11-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-18;2023-03-24 18:43:01;2023-05-28 16:42:59;28
"4728";"5903";2022-11-19;2022-11-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-11-19;2023-03-24 18:50:33;2023-03-26 22:22:32;4
"4729";"5904";2022-01-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-01-05;2023-03-24 19:50:51;2023-03-24 19:50:52;14
"4730";"5905";2021-06-13;2021-06-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-06-13;2023-03-24 21:56:41;2023-03-24 21:58:28;21
"4731";"5906";2020-08-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-02;2023-03-25 10:35:53;2023-06-26 07:01:35;31
"4732";"5907";2021-12-16;2021-12-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-12-16;2023-03-25 18:25:05;2023-03-28 16:57:34;15
"4733";"5908";2022-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-03-03;2023-03-25 18:48:32;2023-03-25 18:48:32;12
"4734";"5909";2022-09-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-09-04;2023-03-25 18:53:03;2023-03-25 18:53:03;6
"4735";"5910";2023-01-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2023-01-06;2023-03-25 20:01:27;2023-03-25 20:01:27;2
"4736";"5911";2021-12-26;2021-12-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-12-26;2023-03-26 07:39:10;2023-03-26 09:10:25;15
"4737";"5912";2022-09-23;2022-09-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-09-23;2023-03-26 07:53:09;2023-03-26 07:54:49;6
"4738";"5913";2022-03-14;2022-03-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-03-14;2023-03-26 09:22:13;2023-03-28 04:14:26;12
"4739";"5914";2021-06-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-06-09;2023-03-26 12:41:01;2023-03-26 12:41:01;21
"4740";"5915";2020-08-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-16;2023-03-26 13:25:01;2023-03-26 13:25:01;31
"4741";"5916";2021-09-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-09-18;2023-03-26 16:01:05;2023-03-26 16:01:05;18
"4742";"5917";2021-08-13;2021-08-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-13;2023-03-26 16:20:42;2023-03-26 16:22:55;19
"4743";"5918";2022-09-18;2022-09-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-09-18;2023-03-26 17:56:16;2023-03-26 17:57:54;6
"4744";"5919";2022-01-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-01-20;2023-03-26 21:20:38;2023-03-26 21:20:38;14
"4745";"5920";2022-11-11;2022-11-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-11-11;2023-03-26 21:56:59;2023-05-11 11:40:10;4
"4746";"5921";2022-10-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-10-21;2023-03-27 00:01:18;2023-03-27 00:01:18;5
"4747";"5922";2022-08-20;2022-08-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-08-20;2023-03-27 05:14:48;2023-03-27 05:36:41;7
"4748";"5923";2022-10-08;2022-10-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-10-08;2023-03-27 06:46:35;2023-03-27 06:49:36;5
"4749";"5924";2022-12-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-12-27;2023-03-27 08:53:02;2023-03-27 08:53:02;3
"4750";"5925";2022-12-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-12-11;2023-03-27 09:29:09;2023-06-24 17:18:34;3
"4751";"5926";2022-09-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-09-21;2023-03-27 09:39:31;2023-03-27 09:39:31;6
"4752";"5927";2021-05-04;2021-05-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-04;2023-03-27 10:37:45;2023-03-27 11:03:27;22
"4753";"5928";2022-12-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-12-26;2023-03-27 10:57:29;2023-05-05 04:35:49;3
"4754";"5929";2022-10-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2022-10-10;2023-03-27 13:05:39;2023-10-02 06:52:48;5
